Loss,Accuracy,Recall,Precision,AUC
0.4511987864971161,0.8799285292625427,0.8583252429962158,0.8773326873779297,0.9544244408607483
0.48429229855537415,0.8633318543434143,0.8511673212051392,0.8511673212051392,0.9416611194610596
