Loss,Accuracy,Recall,Precision,AUC
0.32651349902153015,0.956439197063446,0.9393865466117859,0.9647499918937683,0.991342306137085
0.5335421562194824,0.8820902109146118,0.8550583720207214,0.8843058347702026,0.954295814037323
