Loss,Accuracy,Recall,Precision,AUC
0.3765753507614136,0.9435943365097046,0.8953261971473694,0.9800159931182861,0.9909433126449585
0.6353507041931152,0.8762840628623962,0.8044747114181519,0.9158360958099365,0.9384861588478088
