Loss,Accuracy,Recall,Precision,AUC
0.325581431388855,0.8428459763526917,0.6932814121246338,0.9509181976318359,0.9399027228355408
0.3733631670475006,0.8249218463897705,0.6653696298599243,0.9344262480735779,0.9201314449310303
