Loss,Accuracy,Recall,Precision,AUC
0.45058542490005493,0.9335418343544006,0.8960564732551575,0.9563522934913635,0.9828217625617981
0.5857937932014465,0.8744975328445435,0.8356031179428101,0.8846549987792969,0.9436733722686768
