Loss,Accuracy,Recall,Precision,AUC
0.25383487343788147,0.8919914960861206,0.816942572593689,0.9397927522659302,0.9652464389801025
0.32151174545288086,0.8664582371711731,0.7889105081558228,0.9081746935844421,0.944406270980835
