Loss,Accuracy,Recall,Precision,AUC
0.5410114526748657,0.8957891464233398,0.8305745124816895,0.9350507259368896,0.9636021852493286
0.5865267515182495,0.8807503581047058,0.8064202070236206,0.9241917729377747,0.9520534873008728
