Loss,Accuracy,Recall,Precision,AUC
0.5276652574539185,0.768345832824707,0.9917234778404236,0.6663395762443542,0.9680377244949341
0.6047189235687256,0.7610540390014648,0.9776264429092407,0.6624917387962341,0.9443243741989136
